id,category,value,text_data
46267,A,1515,x
46268,C,1642,x
46269,C,1523,x
46270,C,419,x
46271,B,339,x
46272,B,398,x
46273,C,428,x
46274,B,169,x
46275,D,633,x
46276,C,591,x
46277,B,1158,x
46278,A,355,x
46279,C,264,x
46280,B,1298,x
46281,D,45,x
46282,C,1698,x
46283,C,953,x
46284,D,925,x
46285,C,284,x
46286,A,1265,x
46287,C,668,x
46288,A,253,x
46289,B,94,x
46290,B,819,x
46291,C,15,x
46292,D,1745,x
46293,D,131,x
46294,A,1255,x
46295,C,1479,x
46296,B,1825,x
46297,A,1113,x
46298,B,1691,x
46299,D,1738,x
46300,D,1344,x
46301,C,871,x
46302,D,125,x
46303,C,1993,x
46304,D,1842,x
46305,B,1006,x
46306,D,485,x
46307,C,450,x
46308,B,1027,x
46309,D,1095,x
46310,A,1583,x
46311,D,2,x
46312,B,1240,x
46313,D,239,x
46314,C,822,x
46315,B,490,x
46316,C,835,x
46317,C,939,x
46318,A,186,x
46319,B,1201,x
46320,C,1029,x
46321,A,611,x
46322,C,1283,x
46323,B,447,x
46324,A,1415,x
46325,C,786,x
46326,A,1780,x
46327,C,229,x
46328,C,430,x
46329,B,1042,x
46330,B,728,x
46331,C,1998,x
46332,B,646,x
46333,B,403,x
46334,B,38,x
46335,C,862,x
46336,B,1360,x
46337,A,134,x
46338,D,169,x
46339,B,502,x
46340,C,1264,x
46341,B,1255,x
46342,B,972,x
46343,D,213,x
46344,D,215,x
46345,C,456,x
46346,C,441,x
46347,C,1936,x
46348,B,773,x
46349,A,1146,x
46350,D,1865,x
46351,B,1401,x
46352,B,418,x
46353,B,1426,x
46354,A,1846,x
46355,D,432,x
46356,A,1374,x
46357,C,1694,x
46358,C,1195,x
46359,C,1416,x
46360,A,49,x
46361,D,1701,x
46362,B,852,x
46363,B,1253,x
46364,B,871,x
46365,A,483,x
46366,A,922,x
46367,D,1965,x
46368,B,495,x
46369,A,1711,x
46370,C,1649,x
46371,A,281,x
46372,A,1019,x
46373,B,892,x
46374,B,278,x
46375,B,1037,x
46376,A,389,x
46377,B,1833,x
46378,C,1810,x
46379,D,1669,x
46380,D,1628,x
46381,B,166,x
46382,D,1333,x
46383,B,1067,x
46384,A,1196,x
46385,C,959,x
46386,D,224,x
46387,A,1015,x
46388,B,1278,x
46389,C,1449,x
46390,C,379,x
46391,D,863,x
46392,D,1412,x
46393,A,834,x
46394,C,233,x
46395,C,1686,x
46396,A,880,x
46397,B,1551,x
46398,C,1594,x
46399,A,1862,x
46400,D,316,x
46401,C,1165,x
46402,B,389,x
46403,A,1960,x
46404,C,477,x
46405,D,384,x
46406,C,1583,x
46407,B,1594,x
46408,B,1523,x
46409,C,583,x
46410,D,1267,x
46411,D,293,x
46412,B,1163,x
46413,C,241,x
46414,B,204,x
46415,C,1937,x
46416,B,1411,x
46417,C,1813,x
46418,C,1428,x
46419,B,686,x
46420,D,634,x
46421,C,1744,x
46422,C,858,x
46423,B,129,x
46424,B,674,x
46425,D,934,x
46426,D,159,x
46427,B,910,x
46428,C,187,x
46429,D,1808,x
46430,A,16,x
46431,A,550,x
46432,C,1958,x
46433,D,573,x
46434,D,355,x
46435,C,982,x
46436,D,1900,x
46437,C,1870,x
46438,B,234,x
46439,D,1559,x
46440,D,1777,x
46441,C,1551,x
46442,B,1570,x
46443,C,1714,x
46444,D,1004,x
46445,C,1899,x
46446,D,445,x
46447,A,1144,x
46448,C,1173,x
46449,B,539,x
46450,B,1781,x
46451,A,1949,x
46452,D,1122,x
46453,C,398,x
46454,D,1400,x
46455,B,1597,x
46456,C,283,x
46457,C,965,x
46458,B,547,x
46459,D,1180,x
46460,D,97,x
46461,B,1891,x
46462,B,735,x
46463,D,239,x
46464,A,1622,x
46465,C,706,x
46466,D,968,x
46467,D,157,x
46468,D,296,x
46469,D,1977,x
46470,B,1373,x
46471,D,1919,x
46472,C,84,x
46473,C,976,x
46474,B,1171,x
46475,A,1952,x
46476,A,479,x
46477,A,1375,x
46478,C,535,x
46479,A,901,x
46480,B,320,x
46481,B,1454,x
46482,B,62,x
46483,C,878,x
46484,C,395,x
46485,B,1230,x
46486,C,1507,x
46487,C,574,x
46488,B,1334,x
46489,C,1335,x
46490,C,1871,x
46491,D,1232,x
46492,B,540,x
46493,A,1413,x
46494,B,864,x
46495,A,537,x
46496,A,1891,x
46497,C,1773,x
46498,C,1101,x
46499,A,685,x
46500,B,264,x
46501,D,310,x
46502,D,75,x
46503,A,1015,x
46504,C,489,x
46505,D,654,x
46506,C,1373,x
46507,A,1576,x
46508,A,1413,x
46509,B,804,x
46510,D,895,x
46511,C,1678,x
46512,C,359,x
46513,A,247,x
46514,A,862,x
46515,D,1046,x
46516,B,887,x
46517,C,1876,x
46518,D,1631,x
46519,A,1324,x
46520,A,1717,x
46521,C,1144,x
46522,D,1977,x
46523,A,1161,x
46524,D,1737,x
46525,A,1467,x
46526,D,1829,x
46527,B,714,x
46528,D,1311,x
46529,D,1902,x
46530,B,353,x
46531,D,968,x
46532,B,1993,x
46533,C,1819,x
46534,C,110,x
46535,B,886,x
46536,D,1067,x
46537,B,242,x
46538,B,1831,x
46539,B,944,x
46540,B,1814,x
46541,A,1768,x
46542,C,865,x
46543,A,873,x
46544,D,1458,x
46545,C,1533,x
46546,A,516,x
46547,A,1625,x
46548,C,1956,x
46549,D,1268,x
46550,B,1943,x
46551,A,3,x
46552,B,11,x
46553,B,872,x
46554,A,511,x
46555,A,914,x
46556,C,1967,x
46557,C,1348,x
46558,C,627,x
46559,C,1430,x
46560,C,1785,x
46561,A,458,x
46562,C,1939,x
46563,A,1396,x
46564,C,523,x
46565,D,1447,x
46566,A,1796,x
46567,D,257,x
46568,D,270,x
46569,C,1936,x
46570,B,1208,x
46571,C,472,x
46572,C,379,x
46573,C,1158,x
46574,D,1030,x
46575,C,1331,x
46576,B,963,x
46577,A,1546,x
46578,D,324,x
46579,B,450,x
46580,C,1951,x
46581,B,926,x
46582,C,1960,x
46583,D,1877,x
46584,A,448,x
46585,B,903,x
46586,A,625,x
46587,D,1296,x
46588,B,937,x
46589,A,1961,x
46590,C,520,x
46591,A,873,x
46592,A,1823,x
46593,D,558,x
46594,C,1016,x
46595,C,1309,x
46596,B,1678,x
46597,B,981,x
46598,A,141,x
46599,A,708,x
46600,B,901,x
46601,D,636,x
46602,A,79,x
46603,C,411,x
46604,B,1295,x
46605,C,1225,x
46606,A,456,x
46607,A,1763,x
46608,A,1817,x
46609,B,1353,x
46610,A,971,x
46611,B,1763,x
46612,A,1240,x
46613,B,1711,x
46614,D,1166,x
46615,B,1785,x
46616,C,1645,x
46617,A,448,x
46618,A,100,x
46619,A,515,x
46620,C,287,x
46621,C,936,x
46622,C,1127,x
46623,B,36,x
46624,D,657,x
46625,D,317,x
46626,B,623,x
46627,B,1827,x
46628,A,1146,x
46629,C,1577,x
46630,C,92,x
46631,A,190,x
46632,D,898,x
46633,C,1830,x
46634,D,1445,x
46635,B,752,x
46636,B,476,x
46637,B,563,x
46638,D,1712,x
46639,D,1618,x
46640,B,748,x
46641,D,1060,x
46642,D,945,x
46643,A,172,x
46644,C,1342,x
46645,B,1611,x
46646,B,1034,x
46647,C,886,x
46648,A,640,x
46649,D,1156,x
46650,C,1751,x
46651,C,32,x
46652,A,149,x
46653,A,806,x
46654,A,86,x
46655,D,1080,x
46656,B,828,x
46657,A,1163,x
46658,C,1718,x
46659,D,1161,x
46660,D,429,x
46661,A,1153,x
46662,D,1533,x
46663,D,809,x
46664,A,1592,x
46665,B,1130,x
46666,D,1375,x
46667,B,414,x
46668,B,1933,x
46669,B,1401,x
46670,D,250,x
46671,C,1982,x
46672,A,1450,x
46673,C,72,x
46674,D,1149,x
46675,A,1576,x
46676,B,510,x
46677,B,1900,x
46678,B,1252,x
46679,C,857,x
46680,C,412,x
46681,D,663,x
46682,C,1192,x
46683,A,1162,x
46684,C,1707,x
46685,A,1304,x
46686,B,562,x
46687,C,1887,x
46688,B,505,x
46689,B,578,x
46690,A,374,x
46691,A,1069,x
46692,C,23,x
46693,D,1020,x
46694,C,693,x
46695,D,1249,x
46696,A,32,x
46697,A,457,x
46698,D,997,x
46699,C,1343,x
46700,C,253,x
46701,C,493,x
46702,B,950,x
46703,D,195,x
46704,A,1397,x
46705,D,656,x
46706,D,1866,x
46707,A,12,x
46708,C,20,x
46709,D,1144,x
46710,A,1447,x
46711,B,1314,x
46712,C,1635,x
46713,A,1276,x
46714,A,1605,x
46715,C,188,x
46716,A,1959,x
46717,D,382,x
46718,C,521,x
46719,A,1141,x
46720,B,1561,x
46721,D,1783,x
46722,A,1107,x
46723,D,1630,x
46724,A,692,x
46725,D,110,x
46726,B,985,x
46727,B,809,x
46728,C,404,x
46729,A,1977,x
46730,D,383,x
46731,A,386,x
46732,B,843,x
46733,B,1879,x
46734,B,243,x
46735,D,1565,x
46736,B,1939,x
46737,D,1871,x
46738,C,174,x
46739,D,830,x
46740,A,107,x
46741,C,598,x
46742,B,315,x
46743,D,1004,x
46744,C,590,x
46745,D,151,x
46746,D,234,x
46747,C,1847,x
46748,A,1381,x
46749,A,1751,x
46750,D,1646,x
46751,D,41,x
46752,B,1385,x
46753,A,1863,x
46754,C,80,x
46755,B,1545,x
46756,A,524,x
46757,C,619,x
46758,C,1604,x
46759,C,497,x
46760,B,1455,x
46761,A,401,x
46762,D,747,x
46763,C,301,x
46764,D,1975,x
46765,D,1287,x
46766,A,1825,x
46767,C,1230,x
46768,A,1965,x
46769,A,1034,x
46770,C,866,x
46771,C,11,x
46772,B,1411,x
46773,D,1517,x
46774,B,802,x
46775,C,1205,x
46776,A,714,x
46777,C,180,x
46778,D,855,x
46779,A,915,x
46780,B,144,x
46781,D,935,x
46782,B,442,x
46783,C,980,x
46784,D,1744,x
46785,D,1701,x
46786,D,729,x
46787,C,615,x
46788,B,712,x
46789,B,1407,x
46790,B,630,x
46791,A,436,x
46792,C,249,x
46793,C,1057,x
46794,A,940,x
46795,B,498,x
46796,B,1318,x
46797,D,1714,x
46798,D,756,x
46799,D,1820,x
46800,A,931,x
46801,D,1306,x
46802,A,1793,x
46803,B,1479,x
46804,D,177,x
46805,B,1168,x
46806,A,1664,x
46807,C,374,x
46808,D,672,x
46809,C,583,x
46810,C,1583,x
46811,D,1910,x
46812,A,589,x
46813,C,998,x
46814,B,1191,x
46815,A,927,x
46816,D,1227,x
46817,D,1982,x
46818,C,1354,x
46819,A,582,x
46820,C,989,x
46821,D,373,x
46822,C,1211,x
46823,A,1008,x
46824,A,1003,x
46825,B,392,x
46826,A,1855,x
46827,B,1148,x
46828,D,199,x
46829,A,1880,x
46830,D,246,x
46831,D,1684,x
46832,D,325,x
46833,A,288,x
46834,A,1641,x
46835,C,762,x
46836,B,1668,x
46837,C,517,x
46838,B,1219,x
46839,B,120,x
46840,B,1076,x
46841,B,76,x
46842,B,1355,x
46843,A,547,x
46844,C,1514,x
46845,A,1738,x
46846,A,1698,x
46847,A,1245,x
46848,D,1902,x
46849,D,1591,x
46850,C,1243,x
46851,A,283,x
46852,C,364,x
46853,C,1995,x
46854,B,1267,x
46855,C,283,x
46856,C,962,x
46857,C,1135,x
46858,A,343,x
46859,D,264,x
46860,D,1336,x
46861,C,182,x
46862,D,1125,x
46863,B,38,x
46864,D,1886,x
46865,A,254,x
46866,D,665,x
46867,B,476,x
46868,B,17,x
46869,B,1238,x
46870,B,672,x
46871,B,764,x
46872,D,432,x
46873,C,7,x
46874,A,553,x
46875,A,1926,x
46876,A,1572,x
46877,A,1574,x
46878,D,761,x
46879,B,981,x
46880,C,1320,x
46881,C,1746,x
46882,B,1711,x
46883,A,1858,x
46884,C,1277,x
46885,C,1020,x
46886,A,1021,x
46887,C,1008,x
46888,B,565,x
46889,A,1833,x
46890,D,1657,x
46891,C,313,x
46892,C,1871,x
46893,A,1101,x
46894,B,858,x
46895,A,505,x
46896,A,1824,x
46897,D,1755,x
46898,B,430,x
46899,A,1798,x
46900,A,8,x
46901,C,94,x
46902,C,1101,x
46903,C,1937,x
46904,B,151,x
46905,A,608,x
46906,C,705,x
46907,A,927,x
46908,C,1901,x
46909,C,1855,x
46910,C,1600,x
46911,C,1661,x
46912,B,723,x
46913,C,681,x
46914,B,1418,x
46915,A,1208,x
46916,B,628,x
46917,A,667,x
46918,C,1469,x
46919,C,782,x
46920,A,1872,x
46921,A,261,x
46922,C,1080,x
46923,C,137,x
46924,C,1923,x
46925,D,374,x
46926,D,1031,x
46927,C,1968,x
46928,D,852,x
46929,C,587,x
46930,C,1944,x
46931,A,1510,x
46932,A,1167,x
46933,B,816,x
46934,D,1653,x
46935,C,519,x
46936,A,1848,x
46937,B,1368,x
46938,A,88,x
46939,C,1366,x
46940,C,917,x
46941,A,1665,x
46942,D,1578,x
46943,A,1016,x
46944,C,1464,x
46945,A,500,x
46946,D,1106,x
46947,D,1445,x
46948,C,514,x
46949,A,1887,x
46950,A,167,x
46951,C,1398,x
46952,B,82,x
46953,D,1847,x
46954,C,431,x
46955,D,319,x
46956,B,418,x
46957,B,276,x
46958,A,543,x
46959,A,140,x
46960,C,1406,x
46961,A,479,x
46962,A,36,x
46963,A,422,x
46964,B,754,x
46965,C,578,x
46966,D,1427,x
46967,A,585,x
46968,A,976,x
46969,A,1144,x
46970,B,1761,x
46971,D,1387,x
46972,D,927,x
46973,D,64,x
46974,D,1545,x
46975,B,1748,x
46976,D,1707,x
46977,B,834,x
46978,D,1847,x
46979,C,560,x
46980,C,1825,x
46981,B,645,x
46982,C,1795,x
46983,A,1004,x
46984,B,1111,x
46985,D,1076,x
46986,C,458,x
46987,D,1497,x
46988,C,1484,x
46989,D,1204,x
46990,C,666,x
46991,A,1044,x
46992,B,667,x
46993,D,930,x
46994,B,571,x
46995,C,206,x
46996,D,1251,x
46997,D,92,x
46998,D,1591,x
46999,D,929,x
47000,C,989,x
47001,A,1520,x
47002,A,1672,x
47003,C,230,x
47004,A,37,x
47005,C,1497,x
47006,C,70,x
47007,B,1016,x
47008,C,1976,x
47009,A,1079,x
47010,D,32,x
47011,B,1921,x
47012,B,1047,x
47013,C,1529,x
47014,A,934,x
47015,A,1185,x
47016,D,852,x
47017,C,1624,x
47018,B,1450,x
47019,C,1916,x
47020,D,1086,x
47021,C,212,x
47022,C,1138,x
47023,A,1935,x
47024,D,563,x
47025,D,664,x
47026,D,102,x
47027,D,24,x
47028,C,505,x
47029,D,83,x
47030,D,1460,x
47031,D,1571,x
47032,B,1155,x
47033,D,1858,x
47034,D,870,x
47035,D,1232,x
47036,D,12,x
47037,D,1933,x
47038,D,1405,x
47039,D,577,x
47040,A,336,x
47041,C,343,x
47042,A,401,x
47043,C,944,x
47044,A,574,x
47045,C,807,x
47046,D,1634,x
47047,D,440,x
47048,B,1959,x
47049,A,41,x
47050,D,258,x
47051,C,814,x
47052,D,666,x
47053,A,1081,x
47054,A,1952,x
47055,B,1981,x
47056,C,790,x
47057,B,78,x
47058,D,192,x
47059,B,523,x
47060,B,811,x
47061,B,541,x
47062,D,41,x
47063,D,372,x
47064,A,1685,x
47065,D,1630,x
47066,D,972,x
47067,D,1799,x
47068,A,1509,x
47069,D,287,x
47070,C,1477,x
47071,D,57,x
47072,A,1335,x
47073,D,911,x
47074,B,1102,x
47075,D,1264,x
47076,A,1026,x
47077,D,502,x
47078,D,957,x
47079,A,644,x
47080,C,1282,x
47081,A,1931,x
47082,C,737,x
47083,C,450,x
47084,B,1924,x
47085,D,718,x
47086,B,396,x
47087,A,224,x
47088,C,1812,x
47089,C,1847,x
47090,C,775,x
47091,C,496,x
47092,D,1692,x
47093,C,755,x
47094,A,855,x
47095,C,437,x
47096,B,1713,x
47097,C,1721,x
47098,D,712,x
47099,A,514,x
47100,D,228,x
47101,A,850,x
47102,A,1883,x
47103,D,1025,x
47104,A,262,x
47105,B,408,x
47106,B,223,x
47107,A,1464,x
47108,D,1606,x
47109,C,1667,x
47110,D,396,x
47111,B,727,x
47112,B,1016,x
47113,D,1421,x
47114,A,783,x
47115,D,806,x
47116,B,1431,x
47117,B,872,x
47118,C,658,x
47119,D,1996,x
47120,A,1437,x
47121,D,887,x
47122,C,1642,x
47123,B,51,x
47124,A,1769,x
47125,D,1839,x
47126,D,118,x
47127,B,1582,x
47128,B,1714,x
47129,D,870,x
47130,A,1765,x
47131,B,1387,x
47132,A,1216,x
47133,D,743,x
47134,D,1342,x
47135,C,767,x
47136,C,422,x
47137,D,1777,x
47138,A,1795,x
47139,B,1700,x
47140,B,642,x
47141,D,1239,x
47142,D,1889,x
47143,A,1175,x
47144,B,406,x
47145,B,1124,x
47146,A,287,x
47147,D,1965,x
47148,C,93,x
47149,C,766,x
47150,B,291,x
47151,D,1095,x
47152,C,1418,x
47153,B,1835,x
47154,A,1135,x
47155,D,1526,x
47156,C,1437,x
47157,C,1787,x
47158,D,1185,x
47159,A,1275,x
47160,D,1268,x
47161,D,1191,x
47162,A,1232,x
47163,B,1083,x
47164,D,316,x
47165,B,610,x
47166,A,175,x
47167,C,1047,x
47168,B,1653,x
47169,C,9,x
47170,A,1153,x
47171,B,1145,x
47172,D,568,x
47173,D,845,x
47174,C,957,x
47175,D,1187,x
47176,A,42,x
47177,B,1295,x
47178,C,939,x
47179,A,1791,x
47180,A,825,x
47181,C,82,x
47182,C,1360,x
47183,C,1509,x
47184,B,1138,x
47185,B,1292,x
47186,D,1826,x
47187,A,1739,x
47188,B,1391,x
47189,B,1615,x
47190,A,1044,x
47191,A,475,x
47192,C,369,x
47193,C,93,x
47194,B,622,x
47195,D,562,x
47196,B,1883,x
47197,C,948,x
47198,C,887,x
47199,A,1340,x
47200,D,1979,x
47201,A,1269,x
47202,C,641,x
47203,C,1550,x
47204,C,278,x
47205,C,1386,x
47206,C,1721,x
47207,B,865,x
47208,C,777,x
47209,D,1670,x
47210,B,1516,x
47211,D,408,x
47212,A,1305,x
47213,C,1625,x
47214,D,1983,x
47215,C,755,x
47216,A,1111,x
47217,D,18,x
47218,B,401,x
47219,C,853,x
47220,B,986,x
47221,B,1236,x
47222,B,599,x
47223,D,789,x
47224,C,57,x
47225,A,157,x
47226,A,830,x
47227,C,891,x
47228,A,1432,x
47229,D,1150,x
47230,D,966,x
47231,D,577,x
47232,A,924,x
47233,D,1138,x
47234,C,982,x
47235,D,1870,x
47236,D,470,x
47237,C,1089,x
47238,B,1730,x
47239,C,1897,x
47240,B,346,x
47241,A,554,x
47242,D,542,x
47243,A,244,x
47244,C,1284,x
47245,A,370,x
47246,C,346,x
47247,B,596,x
47248,C,1307,x
47249,D,1290,x
47250,D,179,x
47251,B,1329,x
47252,D,1579,x
47253,B,638,x
47254,D,822,x
47255,C,1034,x
47256,B,4,x
47257,D,96,x
47258,A,1290,x
47259,D,1399,x
47260,B,520,x
47261,C,1946,x
47262,B,693,x
47263,C,1281,x
47264,A,436,x
47265,B,1256,x
47266,D,531,x
47267,A,183,x
47268,C,511,x
47269,B,653,x
47270,D,835,x
47271,A,1776,x
47272,B,1770,x
47273,B,1515,x
47274,B,384,x
47275,D,1332,x
47276,C,1131,x
47277,B,1991,x
47278,A,48,x
47279,D,833,x
47280,D,1262,x
47281,B,1466,x
47282,C,329,x
47283,C,761,x
47284,C,409,x
47285,A,1077,x
47286,A,698,x
47287,D,732,x
47288,C,1432,x
47289,B,1123,x
47290,B,440,x
47291,A,1403,x
47292,A,704,x
47293,D,354,x
47294,B,1185,x
47295,A,1189,x
47296,D,316,x
47297,A,849,x
47298,A,393,x
47299,A,176,x
47300,C,38,x
47301,D,1141,x
47302,B,960,x
47303,A,51,x
47304,B,1446,x
47305,B,322,x
47306,B,96,x
47307,D,912,x
47308,B,1554,x
47309,D,935,x
47310,A,1858,x
47311,C,1052,x
47312,C,582,x
47313,B,1477,x
47314,C,1408,x
47315,A,1361,x
47316,D,769,x
47317,D,1000,x
47318,B,962,x
47319,B,1988,x
47320,C,1175,x
47321,C,535,x
47322,D,1217,x
47323,B,1821,x
47324,C,201,x
47325,C,182,x
47326,C,709,x
47327,D,1044,x
47328,C,1928,x
47329,A,162,x
47330,B,463,x
47331,D,453,x
47332,D,1612,x
47333,D,132,x
47334,A,249,x
47335,C,309,x
47336,C,55,x
47337,C,818,x
47338,A,779,x
47339,A,1800,x
47340,A,312,x
47341,C,1778,x
47342,C,471,x
47343,B,1249,x
47344,B,930,x
47345,B,337,x
47346,C,74,x
47347,C,949,x
47348,D,1029,x
47349,C,495,x
47350,B,18,x
47351,C,1657,x
47352,B,1190,x
47353,A,161,x
47354,B,1432,x
47355,A,1618,x
47356,A,1177,x
47357,B,1606,x
47358,B,1241,x
47359,C,1069,x
47360,B,1524,x
47361,A,1616,x
47362,A,1110,x
47363,C,1065,x
47364,D,1579,x
47365,D,1016,x
47366,C,1779,x
47367,C,1850,x
47368,D,1471,x
47369,B,1604,x
47370,B,597,x
47371,C,784,x
47372,C,1421,x
47373,B,1017,x
47374,D,781,x
47375,A,179,x
47376,A,666,x
47377,C,1693,x
47378,B,1254,x
47379,B,4,x
47380,B,1917,x
47381,C,1364,x
47382,D,1965,x
47383,D,493,x
47384,D,873,x
47385,D,1056,x
47386,C,132,x
47387,D,1959,x
47388,C,336,x
47389,D,1709,x
47390,A,79,x
47391,C,1773,x
47392,B,1337,x
47393,C,1181,x
47394,D,1569,x
47395,C,586,x
47396,B,1020,x
47397,B,147,x
47398,C,1353,x
47399,A,464,x
47400,C,255,x
47401,A,1165,x
47402,D,432,x
47403,B,111,x
47404,C,33,x
47405,D,428,x
47406,B,1888,x
47407,B,1418,x
47408,B,1193,x
47409,A,132,x
47410,C,177,x
47411,A,92,x
47412,C,1548,x
47413,D,1001,x
47414,D,8,x
47415,D,551,x
47416,D,248,x
47417,D,1100,x
47418,A,1758,x
47419,C,130,x
47420,B,1397,x
47421,A,1224,x
47422,B,1715,x
47423,C,1938,x
47424,A,148,x
47425,A,1314,x
47426,D,901,x
47427,C,1033,x
47428,B,484,x
47429,A,1411,x
47430,A,1459,x
47431,A,1558,x
47432,C,939,x
47433,C,1389,x
47434,B,1236,x
47435,D,1653,x
47436,B,1990,x
47437,A,1741,x
47438,A,1164,x
47439,A,369,x
47440,A,1426,x
47441,B,275,x
47442,C,1405,x
47443,C,1067,x
47444,B,1852,x
47445,D,1876,x
47446,D,135,x
47447,D,273,x
47448,C,1850,x
47449,B,511,x
47450,B,518,x
47451,B,1440,x
47452,C,1510,x
47453,C,565,x
47454,A,1540,x
47455,D,994,x
47456,C,352,x
47457,A,1119,x
47458,D,637,x
47459,C,1297,x
47460,A,808,x
47461,C,1447,x
47462,A,762,x
47463,B,1020,x
47464,A,603,x
47465,B,1674,x
47466,B,967,x
47467,B,1734,x
47468,A,530,x
47469,C,1336,x
47470,B,849,x
47471,C,107,x
47472,C,1390,x
47473,A,1929,x
47474,B,1364,x
47475,C,1358,x
47476,B,1313,x
47477,D,952,x
47478,A,319,x
47479,B,207,x
47480,B,748,x
47481,B,1427,x
47482,D,1495,x
47483,A,903,x
47484,C,433,x
47485,D,122,x
47486,B,1475,x
47487,A,1217,x
47488,B,1980,x
47489,D,1551,x
47490,B,25,x
47491,A,336,x
47492,C,345,x
47493,D,1639,x
47494,D,692,x
47495,B,223,x
47496,D,1344,x
47497,A,329,x
47498,B,837,x
47499,B,1394,x
47500,C,1058,x
47501,D,1889,x
47502,D,56,x
47503,B,1707,x
47504,A,1147,x
47505,C,1483,x
47506,A,1803,x
47507,D,1217,x
47508,D,162,x
47509,A,747,x
47510,C,1762,x
47511,D,356,x
47512,B,1604,x
47513,A,1395,x
47514,D,533,x
47515,C,1082,x
47516,B,135,x
47517,B,70,x
47518,C,1342,x
47519,A,1294,x
47520,D,1901,x
47521,B,743,x
47522,C,472,x
47523,B,1672,x
47524,A,527,x
47525,D,1105,x
47526,C,1256,x
47527,D,1773,x
47528,C,1869,x
47529,B,172,x
47530,A,1786,x
47531,C,1419,x
47532,D,895,x
47533,D,1477,x
47534,B,75,x
47535,D,1173,x
47536,A,1274,x
47537,B,244,x
47538,B,1864,x
47539,D,1967,x
47540,D,1619,x
47541,B,1788,x
47542,D,339,x
47543,D,926,x
47544,B,1574,x
47545,B,113,x
47546,A,1491,x
47547,B,1706,x
47548,A,1338,x
47549,A,525,x
47550,D,414,x
47551,A,1283,x
47552,B,1203,x
47553,C,1954,x
47554,B,897,x
47555,A,1844,x
47556,C,720,x
47557,C,434,x
47558,C,1996,x
47559,D,50,x
47560,B,1356,x
47561,B,1347,x
47562,A,228,x
47563,D,1294,x
47564,B,368,x
47565,C,763,x
47566,D,1265,x
47567,C,1493,x
47568,C,1041,x
47569,C,1661,x
47570,C,1693,x
47571,C,408,x
47572,B,0,x
47573,B,490,x
47574,C,327,x
47575,A,360,x
47576,D,19,x
47577,A,1859,x
47578,A,1722,x
47579,D,948,x
47580,A,221,x
47581,D,820,x
47582,D,749,x
47583,B,1131,x
47584,D,737,x
47585,C,1798,x
47586,B,86,x
47587,C,852,x
47588,D,1059,x
47589,D,1450,x
47590,C,1690,x
47591,D,322,x
47592,D,685,x
47593,D,1620,x
47594,B,1231,x
47595,A,559,x
47596,C,1266,x
47597,C,1214,x
47598,A,1539,x
47599,A,1064,x
47600,B,1897,x
47601,D,1774,x
47602,C,1966,x
47603,B,1741,x
47604,A,1293,x
47605,A,1653,x
47606,B,683,x
47607,B,539,x
47608,D,1486,x
47609,C,840,x
47610,D,622,x
47611,A,1642,x
47612,B,650,x
47613,C,910,x
47614,D,1560,x
47615,C,1252,x
47616,C,1290,x
47617,D,470,x
47618,A,412,x
47619,B,312,x
47620,D,1202,x
47621,D,895,x
47622,D,1333,x
47623,A,1550,x
47624,B,926,x
47625,B,1698,x
47626,B,873,x
47627,D,448,x
47628,B,1402,x
47629,D,924,x
47630,C,734,x
47631,C,1234,x
47632,D,983,x
47633,D,392,x
47634,C,1237,x
47635,D,1072,x
47636,A,49,x
47637,A,531,x
47638,B,243,x
47639,D,870,x
47640,D,1605,x
47641,A,24,x
47642,D,1784,x
47643,A,1778,x
47644,C,502,x
47645,C,942,x
47646,A,122,x
47647,A,938,x
47648,A,1835,x
47649,D,171,x
47650,C,208,x
47651,A,688,x
47652,D,1994,x
47653,D,1324,x
47654,D,217,x
47655,B,849,x
47656,B,1336,x
47657,B,747,x
47658,D,21,x
47659,A,970,x
47660,C,1424,x
47661,B,1087,x
47662,C,1232,x
47663,C,137,x
47664,A,230,x
47665,C,162,x
47666,C,1503,x
47667,C,1767,x
47668,A,1583,x
47669,A,1615,x
47670,D,671,x
47671,D,1371,x
47672,C,777,x
47673,D,1491,x
47674,B,1763,x
47675,D,1072,x
47676,C,418,x
47677,B,381,x
47678,A,334,x
47679,B,68,x
47680,C,975,x
47681,A,1741,x
47682,B,1343,x
47683,C,949,x
47684,D,1600,x
47685,D,1285,x
47686,C,1889,x
47687,D,309,x
47688,A,1407,x
47689,D,987,x
47690,D,1224,x
47691,B,204,x
47692,B,579,x
47693,B,1298,x
47694,B,308,x
47695,A,1538,x
47696,C,121,x
47697,C,149,x
47698,A,1211,x
47699,A,1591,x
47700,B,1207,x
47701,B,416,x
47702,A,711,x
47703,A,158,x
47704,C,792,x
47705,A,619,x
47706,D,617,x
47707,D,177,x
47708,A,1654,x
47709,B,1221,x
47710,A,1657,x
47711,C,1203,x
47712,B,1167,x
47713,C,1361,x
47714,B,1582,x
47715,D,115,x
47716,A,482,x
47717,A,1761,x
47718,A,1371,x
47719,D,431,x
47720,A,593,x
47721,A,583,x
47722,D,1730,x
47723,B,755,x
47724,B,1321,x
47725,C,32,x
47726,A,44,x
47727,B,1845,x
47728,B,731,x
47729,A,1679,x
47730,C,1688,x
47731,D,1093,x
47732,B,1449,x
47733,B,1411,x
47734,D,1306,x
47735,A,987,x
47736,D,592,x
47737,C,938,x
